Country,Status,Verified,Date,Center ID,Center,Type,Activity,Org,Capacity (N),Equipment (R.A.G),Staff (N),Doctors,Nurses,Isolation Facility,PPE,Burial Site,Water,Power,Comm.,Date open,Date closed,Region,Adm1 ID,Prefecture,Adm2 ID,Sous Prefecture,Place,Lat,Long,Address,Clinic Website,Location in OSM,Notes,Source of info
Guinea,,,01/01/2002,HM0654,Ballaya,3,,,,,,,,,,,,,,,,Faranah,,Faranah,,Banian,Ballaya,9.2865,-10.4165001,,,,,
Guinea,,,01/01/2002,HM0652,Banian,Health Center,,,,,,,,,,,,,,,,Faranah,,Faranah,,Banian,Banian Centre,9.5991201,-10.5358,,,,,
Guinea,,,01/01/2002,HM0655,Kouratou,4,,,,,,,,,,,,,,,,Faranah,,Faranah,,Banian,Kouratou,9.5247202,-10.6554003,,,,,
Guinea,,,01/01/2002,HM0653,Nianfourando 2,4,,,,,,,,,,,,,,,,Faranah,,Faranah,,Banian,Nianfourando,9.52771,-10.5063,,,,,
Guinea,,,01/01/2002,HM0664,Beindou,Health Center,,,,,,,,,,,,,,,,Faranah,,Faranah,,Beindou,Bendougou Bindougou,10.1463003,-10.5384998,,,,,
Guinea,,,01/01/2002,HM0665,Sèrèkoro-Centre,4,,,,,,,,,,,,,,,,Faranah,,Faranah,,Beindou,Serekoro Centre,10.1273003,-10.4259996,,,,,
Guinea,,,01/01/2002,HM0707,Hôpital Mimé,1,,,,,,,,,,,,,,,,Faranah,,Faranah,,Faranah Centre,Faranah,10.0375004,-10.7279997,,,,,
Guinea,,,,GN-STF032,Hopital Régional Faranah,Hospital,,,,,,,,,,,,,,,,Faranah,,Faranah,,Faranah-Centre,Faranah,10.042083,-10.740417,,,,The Lat/Long -approx centre of the town,
Guinea,,,01/01/2002,HM0662,Dantilia,4,,,,,,,,,,,,,,,,Faranah,,Faranah,,Heremakono,Dantilia,9.9397001,-10.9505997,,,,,
Guinea,,,01/01/2002,HM0663,Hérémakonon,3,,,,,,,,,,,,,,,,Faranah,,Faranah,,Heremakono,Heremakono Centre,9.8884897,-11.0698004,,,,,
Guinea,,,01/01/2002,HM0661,Frankouma,4,,,,,,,,,,,,,,,,Faranah,,Faranah,,Kobikoro,Frankouma,9.0820904,-10.4944,,,,,
Guinea,,Y,01/01/2002,HM0660,Kobikoro Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Faranah,,Faranah,,Kobikoro,Koobikoro Centre,9.2122803,-10.5455999,,,,Geolocated to village level,"https://www.google.it/maps/place/9%C2%B012%2744.2%22N+10%C2%B032%2744.2%22W/@9.2122803,-10.5455999,979m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,,01/01/2002,HM0657,Taganya-Centre,4,,,,,,,,,,,,,,,,Faranah,,Faranah,,Marela,Boussoura,10.0504999,-11.3657999,,,,,
Guinea,,,01/01/2002,HM0955,Kalia-Centre,4,,,,,,,,,,,,,,,,Faranah,,Faranah,,Marela,Kalyia Centre,10.1760998,-11.2297001,,,,,
Guinea,,Y,01/01/2002,HM0659,Marella 1 Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Faranah,,Faranah,,Marela,Marella Centre,10.1757002,-11.4119997,,,,Geolocated to village level,"https://www.google.it/maps/place/10%C2%B010%2734.0%22N+11%C2%B024%2757.2%22W/@10.176103,-11.4158877,976m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,,01/01/2002,HM0954,Sabere-Kalia,4,,,,,,,,,,,,,,,,Faranah,,Faranah,,Marela,Saberekaliya,10.2672997,-11.2194996,,,,,
Guinea,Not functioning,,01/01/2002,HM0658,Soloya Non Fonctionnel,4,,,,,,,,,,,,,,,,Faranah,,Faranah,,Marela,Soloya,10.1702995,-11.2931004,,,,,
Guinea,,Y,01/01/2002,HM0656,Nialia (Nialeaya) Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Faranah,,Faranah,,Nialia,Nialia (Nialeaya) Centre,9.93573,-10.5572996,,,,Geolocated to Village level,"https://www.google.it/maps/place/9%C2%B056%2708.6%22N+10%C2%B033%2726.3%22W/@9.93573,-10.5572996,977m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,,01/01/2002,HM0666,Morigbéya,4,,,,,,,,,,,,,,,,Faranah,,Faranah,,Passaya,Diguila,10.4951,-11.0265999,,,,,
Guinea,,,01/01/2002,HM0668,Niénouya Centre,3,,,,,,,,,,,,,,,,Faranah,,Faranah,,Passaya,Nienouya,10.3292999,-11.1368999,,,,,
Guinea,,Y,01/01/2002,HM0667,Passaya Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Faranah,,Faranah,,Passaya,Passaya (Passayah) Centre,10.3206997,-11.0778999,,,,Geolocated to village level,"https://www.google.it/maps/place/10%C2%B019%2714.5%22N+11%C2%B004%2740.4%22W/@10.3206997,-11.0778999,2000m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,,01/01/2002,HM0956,Sansanko,4,,,,,,,,,,,,,,,,Faranah,,Faranah,,Passaya,Sansanko,10.2462997,-10.6427002,,,,,
Guinea,,,01/01/2002,HM0669,Bèleya,4,,,,,,,,,,,,,,,,Faranah,,Faranah,,Passaya,Toumania,10.3105001,-10.8143997,,,,,
Guinea,,,01/01/2002,HM0651,Maternité Nyaya,4,,,,,,,,,,,,,,,,Faranah,,Faranah,,Sandenia,Niaya,10.0066996,-11.0665998,,,,,
Guinea,,Y,01/01/2002,HM0650,Sandenia Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Faranah,,Faranah,,Sandenia,Sandenia Centre,10.0692997,-11.1209002,,,,Geolocated to village level,"https://www.google.it/maps/place/10%C2%B004%2709.5%22N+11%C2%B007%2715.2%22W/@10.0665207,-11.1156384,1999m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,Y,01/01/2002,HM0649,Forage (Songoyah) Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Faranah,,Faranah,,Songoyah,Songoya-Sonmoria,9.727871,-10.875010,,,,"
",http://www.openstreetmap.org/node/2758769491#map=14/9.7634/-10.9717&layers=HN
Guinea,,Y,01/01/2002,HM0648,Tiro Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Faranah,,Faranah,,Tiro,Tiro,9.7327299,-10.6338997,,,,Geolocated to village level.,http://www.openstreetmap.org/search?query=tiro%2C%20guinea#map=13/9.7500/-10.6500&layers=HN
Guinea,,,01/01/2002,HM0957,Souleymania Centre,4,,,,,,,,,,,,,,,,Faranah,,Faranah ,,Herémakonon,Soulemania,10.0177002,-10.8332005,,,,,
Guinea,,,01/01/2002,HM0486,Kissi-Yalankoro,3,,,,,,,,,,,,,,,,Faranah,,Gbanbadou,,Farmaya,Kissi-Yalankoro,9.2899199,-9.9716797,,,,,
Guinea,,,01/01/2002,HM1000,Face Côté Route,4,,,,,,,,,,,,,,,,Faranah,,Kérouane,,Kounsankoro,Foudougou,8.9338999,-8.8709097,,,,,
Guinea,,,01/01/2002,HM0466,Yassardou,3,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Albadaria,Albadaria Centre,9.4425001,-10.0783005,,,,,
Guinea,,,01/01/2002,HM0467,Yomadou,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Albadaria,Yomadou,9.5446796,-9.9732103,,,,,
Guinea,Open,,01/01/2002,HM0468,Centre de Santé Albadaria,Health Center,,GOV,,,,,,,,,,,,,,Faranah,,Kissidougou,,Albadariah,Albadaria,9.5507202,-9.9987803,,,,,
Guinea,,,01/01/2002,HM0469,Farawoya,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Albadariah,"Firawaya, Merna",9.6239004,-9.9993896,,,,,
Guinea,Open,,01/01/2002,HM0507,Centre de Santé Banama,Health Center,,GOV,,,,,,,,,,,,,,Faranah,,Kissidougou,,Banama,Banama,9.0673199,-9.7769804,,,,,
Guinea,,,01/01/2002,HM0506,Telebadou,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Banama,Télébodou,9.1019297,-9.7517099,,,,,
Guinea,,Y,01/01/2002,HM0487,Gbangbadou Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Faranah,,Kissidougou,,Bardou,Bangbadou,9.2730703,-9.9971905,,,,Geolocated to village level,"https://www.google.it/maps/dir/+9.2756997,+-9.9997523/%279.273070,-9.997191%27/@9.2737248,-10.0002712,977m/data=!3m2!1e3!4b1!4m9!4m8!1m3!2m2!1d-9.9997523!2d9.2756997!1m3!2m2!1d-9.997191!2d9.27307?hl=en"
Guinea,Open,,01/01/2002,HM0504,Centre de Santé Bardou 1,Health Center,,GOV,,,,,,,,,,,,,,Faranah,,Kissidougou,,Bardou,Bardou,9.0355196,-9.8626099,,,,,
Guinea,,,01/01/2002,HM0968,Kondian,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Bardou,Kouridian,8.9641104,-9.8933096,,,,,
Guinea,,,01/01/2002,HM0505,Wondekèrè,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Bardou,Wondokéré,9.1207304,-9.8378296,,,,,
Guinea,Open,,01/01/2002,HM0501,Centre de Santé Beindou,Health Center,,GOV,,,,,,,,,,,,,,Faranah,,Kissidougou,,Beindou,Beindou,9.0991201,-10.0031004,,,,,
Guinea,,,01/01/2002,HM0494,Maternité Dondian,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Beindou,Dondian,9.0432701,-9.9471998,,,,,
Guinea,,,01/01/2002,HM0496,Fermessadouba,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Beindou,Farmassadou,9.06989,-9.9343901,,,,,
Guinea,,,01/01/2002,HM0498,Gbangadou,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Beindou,Gbangadou,9.0921001,-10.0395002,,,,,
Guinea,,,01/01/2002,HM0495,Kaoro,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Beindou,Kaoro,9.0184898,-9.9777203,,,,,
Guinea,,,01/01/2002,HM0500,Komora,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Beindou,Kofoudou,9.1436796,-10.0300999,,,,,
Guinea,,,01/01/2002,HM0503,Gbangbadou Ouéndé,3,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Beindou,Koladou,9.0938702,-9.9046001,,,,,
Guinea,,,01/01/2002,HM0499,Polodou,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Beindou,Komaro,9.1265297,-10.0599003,,,,,
Guinea,,,01/01/2002,HM0497,Léla,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Beindou,Lela,9.0105,-10.0497999,,,,,
Guinea,,,01/01/2002,HM0502,Gnamandou,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Beindou,Niamandou,9.1217003,-9.9790001,,,,,
Guinea,,,01/01/2002,HM0511,Korédou,3,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Fermesadou-Pombo,Farandala,9.0891104,-10.2392998,,,,,
Guinea,,,01/01/2002,HM0492,Fermessadou-Pombo,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Fermesadou-Pombo,Fermessadou,9.1364698,-10.1505003,,,,,
Guinea,,,01/01/2002,HM0493,Massakondou,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Fermesadou-Pombo,Massakoudou,9.1810904,-10.1875,,,,,
Guinea,,,01/01/2002,HM0510,Trakore,3,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Fermesadou-Pombo,Trakore,9.0488901,-10.3451004,,,,,
Guinea,,,01/01/2002,HM0489,Dandou,3,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Firawa,Dandou,9.1898804,-9.8986797,,,,,
Guinea,,,01/01/2002,HM0491,Dondian,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Firawa,Dondian,9.24652,-9.8411903,,,,in the middle of  nowhere,
Guinea,Open,,01/01/2002,HM0490,Centre de Santé Firawa,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Firawa,Firawa,9.2163095,-9.7857103,,,,,
Guinea,,,01/01/2002,HM0676,Botobofel (Forest ?),4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Gbangbadou,Bayan,9.2158804,-10.0333996,,,,,
Guinea,,,01/01/2002,HM0675,Banga,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Gbangbadou,Gbangbadou Centre,9.2244902,-10.0334997,,,,,
Guinea,,,01/01/2002,HM0488,Kènèma-Bomba,3,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Gbangbadou,Kenema,9.2475004,-10.0620003,,,,,
Guinea,,,01/01/2002,HM0674,Saabou,Health Center,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Gbangbadou,Saabou?,9.2431002,-10.0270996,,,,,
Guinea,Open,,01/01/2002,HM0483,Centre de Santé Kissi-Dar-Es-Salam,Health Center,Couverture Sanitaire Universelle,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Kissidougou Centre,Dar Es Salam,9.1969004,-10.0895996,,,,,
Guinea,Open,Y,01/01/2002,HM0485,Kissi-Hermakono Centre de Santé ,3 - Health Center,Couverture Sanitaire Universelle ,GOV,,,,,,,,,,,,,,Faranah,,Kissidougou,,Kissidougou Centre,Hermakono,9.1920795,-10.1013002,,,,Geolocated to town level ,"https://www.google.it/maps/place/9%C2%B011%2731.5%22N+10%C2%B006%2704.7%22W/@9.1922176,-10.0996585,1419m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en"
,Open,Yes,06/10/2014,GN-STF078,Clinique AGBEF,Clinic under HP Gueckdou,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Kissidougou Centre,Kissidougou,"9.183829,",-10.099891,,,,,
Guinea,Open,,01/01/2002,HM0484,Centre de Santé Kissi-Madina,Health Center,Couverture Sanitaire Universelle ,GOV,,,,,,,,,,,,,,Faranah,,Kissidougou,,Kissidougou Centre,Madina,9.1862803,-10.0985003,,,,,
Guinea,,,01/01/2002,HM0482,Koulia,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Kondiadou,Koulia,8.9259005,-10.0416002,,,,,
Guinea,,,01/01/2002,HM0481,Soulakolo,3,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Kondiadou,Soulakolo,8.8536997,-9.8725004,,,,,
Guinea,,,01/01/2002,HM0948,Yardo,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Koundiado,Yaradou ,9.44629,-9.9085102,,,,,
Guinea,,,01/01/2002,HM0673,Centre de Santé Dramela,3,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Manfran,Banbassiria,9.40833,-9.7680101,,,,"Needs checking against Dramela dispensaire, FARANAH DABOLA KONINDOU KONINDOU,  DRAMELA DISPENSAIRE",
Guinea,,,01/01/2002,HM0478,Konardo,3,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Manfran,Konardo,9.3718901,-9.8540001,,,,,
Guinea,,Y ,01/01/2002,HM0479,Manfran Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Faranah,,Kissidougou,,Manfran,Mandara,9.3449097,-9.7694101,,,,Geolocated to village level,"https://www.google.it/maps/place/9%C2%B020%2741.7%22N+9%C2%B046%2709.9%22W/@9.3449097,-9.7694101,1997m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,,01/01/2002,HM0672,Carrefour,3,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Sangardo,Bambadou,9.2332802,-10.3390999,,,,,
Guinea,,,01/01/2002,HM0636,Bergué Centre,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Sangardo,Bambaya,9.3479004,-10.0630999,,,,,
Guinea,,,01/01/2002,HM0642,Doumou,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Sangardo,Doumou,9.2879,-10.2982998,,,,,
Guinea,,,01/01/2002,HM0608,Carrefour,3,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Sangardo,Kamerendou,9.4907198,-10.3256998,,,,,
Guinea,,,01/01/2002,HM0671,N'Zebela,3,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Sangardo,Mermeeria,9.3832998,-10.2606001,,,,,
Guinea,,Y,01/01/2002,HM0477,Sangardo 2 Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Faranah,,Kissidougou,,Sangardo,Sangardo Centre,9.3868999,-10.2107,,,,Geolocated to village level,"https://www.google.it/maps/place/9%C2%B023%2712.8%22N+10%C2%B012%2738.5%22W/@9.383738,-10.213642,1958m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,,01/01/2002,HM0830,Kabakoro,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Vasérédou,Kabakoro,8.7338896,-9.3326998,,,,,
Guinea,,,01/01/2002,HM0475,Firadou,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Yende Millimou,Walto,8.9984703,-10.1483002,,,,,
Guinea,,,01/01/2002,HM0474,Gbaran,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Yende Millimou,Walto,9.0148897,-10.0883999,,,,,
Guinea,,Y,01/01/2002,HM0476,Yende-Millimou Centre de Santé,3 - Health Centre,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Yende Millimou,Yende Centre,8.8862896,-10.1709003,,,,Geolocated to village level,"https://www.google.it/maps/place/8%C2%B053%2710.6%22N+10%C2%B010%2715.2%22W/@8.8871862,-10.170603,3910m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,,01/01/2002,HM0473,Bamba,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Yendé-Millimou,Bamba,8.96667,-10.2180996,,,,,
Guinea,,,01/01/2002,HM0471,Karadou,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Yendé-Millimou,Karadou,9.0153198,-10.1939001,,,,,
Guinea,,,01/01/2002,HM0470,Karadou,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Yendé-Millimou,Karadou,9.0258799,-10.1816998,,,,,
Guinea,,,01/01/2002,HM0472,Wondetoh,3,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Yendé-Millimou,Wondeto,8.9931002,-10.1999998,,,,,
Guinea,,,01/01/2002,HM0508,Sonifanyo,4,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Yombiro,Dankaldou,9.0811195,-10.4131002,,,,,
Guinea,,Y,01/01/2002,HM0509,Farawandou (Yombiro) Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Faranah,,Kissidougou,,Yombiro,Yombiro,9.0894804,-10.3074999,,,,Geolocated to village level,"https://www.google.it/maps/place/9%C2%B005%2722.1%22N+10%C2%B018%2727.0%22W/@9.0894722,-10.3075,978m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en"
Guinea,,,01/01/2002,HM0924,Sangolomè,3,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,Youmbiro,Sangolomé,9.0723305,-10.3528996,,,,,
Guinea,,,,GN-STF065,Urgence Health and medical,Clinic (?),,,,,,,,,,,,,,,,Faranah,,Kissidougou,,,Kissidougou,9.198442,-10.100727,,,,The Lat/Long -approx centre of the town,
Guinea,,,,GN-STF014,Hopital Préfectoral Kissidougo,Hospital,,,,,,,,,,,,,,,,Faranah,,Kissidougou,,,,10.042083,-10.740417,,,,The Lat/Long -approx centre of the town,
Guinea,Functional,,17/09/2014,GuiDab,Dabola,Health Center,Triage,MSF,0,,,,,,,,,,,-,-,Kankan,,Dabola,,Dabola-Centre,Dabola,10.74207,-11.10646,,,http://www.openstreetmap.org/node/2134625027#map=17/10.74207/-11.10646,,http://reliefweb.int/sites/reliefweb.int/files/resources/GIN_A4_L_140901_Ebola_3W_Reponse.pdf http://www.msf.ca/en/article/ebola-west-africa-epidemic-out-control; WHO Data
Guinea,,,01/01/2002,HM0431,Dyansoumana,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Balandou,Dianssoumana,10.4920998,-9.1951303,,,,,
Guinea,,,01/01/2002,HM0432,Koba,Health Center,,,,,,,,,,,,,,,,Kankan,,Kankan,,Balandou,Koba Centre,10.5367002,-9.1467304,,,,,
Guinea,,,01/01/2002,HM0557,Nafadji,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Bate Nafadji,Nafadji,11.6028996,-8.776,,,,,
Guinea,,Y,01/01/2002,HM0460,Bate-Nafadji Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Kankan,,Kankan,,Bate-Nafadji,Bate-Nafadji,10.6620998,-9.2486,,,,Geolocated to village level,"https://www.google.com/maps/place/10%C2%B039%2743.6%22N+9%C2%B014%2755.0%22W/@10.6620998,-9.2486,974m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0"
Guinea,,,01/01/2002,HM0463,Djelibakoro,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Bate-Nafadji,Djelibakoro,11.0524998,-9.2348003,,,,,
Guinea,,,01/01/2002,HM0462,Fedekariah,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Bate-Nafadji,Fodekariah,10.8525,-9.2161303,"N.6, Soïla, Kankan Region, Guinea",,,,
Guinea,,,01/01/2002,HM0464,Moussaya,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Bate-Nafadji,Moussayah,10.6592999,-9.4298096,,,,,
Guinea,,,01/01/2002,HM0461,Soïla,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Bate-Nafadji,Solia,10.7453003,-9.2124004,,,,,
Guinea,,Y,01/01/2002,HM0454,Boula Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Kankan,,Kankan,,Boula,Boula,9.7750902,-8.4935904,,,,"(Laura M) These coordinates are for a village which is unnamed on both OSM and Google Maps and is 3 hours from the Boula area - There are two villages within an hour of each other both called Boula (one is located in the Kankan region at:   9.034408, -9.0459951 and the other is located in the Faranah region at: 8.7134635, -9.2121304)",http://www.openstreetmap.org/node/2742099552
Guinea,,,01/01/2002,HM0457,Kalafilila,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Boula,Kalafilila,9.9254799,-8.1669903,,,,,
Guinea,,,01/01/2002,HM0458,Manianko,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Boula,Kalafilila,9.9661303,-8.3427095,,,,,
Guinea,,,01/01/2002,HM0456,Kodiana,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Boula,Kodiana,9.8079205,-8.3352098,,,,,
Guinea,,,01/01/2002,HM0455,Kossa,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Boula,Kossa,9.5205097,-8.52631,,,,,
Guinea,,,01/01/2002,HM0459,Maledou,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Boula,,9.8717003,-8.6514902,,,,,
Guinea,,Y,01/01/2002,HM0453,Gberedou-Baranama Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Kankan,,Kankan,,Gberedou-Baranama,Baranama (Branama),10.3662996,-9.5482798,,,,geoloc to town level - no given address,"https://www.google.com/maps/place/10%C2%B021%2758.7%22N+9%C2%B032%2753.8%22W/@10.3610225,-9.5565197,3893m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"
Guinea,,Y,01/01/2002,HM0962,Balandou Centre de Santé,3 -Health Centre,,GOV,,,,,,,,,,,,,,Kankan,,Kankan,,Kankan Centre,Balandougou,10.3919001,-9.2573204,,,,Geolocated to town level,"https://www.google.com/maps/place/10%C2%B023%2730.8%22N+9%C2%B015%2726.4%22W/@10.3919001,-9.2573204,975m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0"
Guinea,Open,,01/01/2002,HM0448,Centre de Santé Kankan-koura,3 - Health Center,Couverture Sanitaire Universelle,GOV,,,,,,,,,,,,,,Kankan,,Kankan,,Kankan Centre,Kankan,10.3552999,-9.2901001,,,,geoloc to street level - no given address,
Guinea,,,01/01/2002,HM0451,Hèrèmakonon,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Kankan Centre,Kankan,10.3824997,-9.3128099,"route N6, KanKan centre",,,geoloc to street level - no given address,
Guinea,,Y,01/01/2002,HM0450,Kabada (Kankan-kabada) Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Kankan,,Kankan,,Kankan Centre,Kankan,10.3827,-9.30762,,,,geoloc to street level:nr N6/N1 junction - no given address,"https://www.google.com/maps/place/10%C2%B022%2757.7%22N+9%C2%B018%2727.4%22W/@10.3827,-9.30762,257m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0"
Guinea,,,01/01/2002,HM0452,Regional Kankan,1,,,,,,,,,,,,,,,,Kankan,,Kankan,,Kankan Centre,Kankan,10.3692999,-9.3052998,,,,geoloc to town level - no given address,
Guinea,,Y,01/01/2002,HM0449,Salamani (Kankan-Salamani) Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Kankan,,Kankan,,Kankan Centre,Kankan,10.3793001,-9.2938805,"route N6, KanKan centre",,,geoloc to town level- no given address,
Guinea,,Y,01/01/2002,HM0963,Missira (Kankan-missira) Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Kankan,,Kankan,,Kankan Centre,Missiran,10.3941002,-9.3167105,,,,Geolocated to town level,"https://www.google.com/maps/place/10%C2%B023%2738.8%22N+9%C2%B019%2700.2%22W/@10.3941002,-9.3167105,975m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0"
Guinea,,,,GN-STF033,Hopital Régional Kankan,Hospital,,,,,,,,,,,,,,,,Kankan,,Kankan,,Kankan-Centre,Kankan,10.382194,-9.308444,,,,The Lat/Long -approx centre of the town,
Guinea,,,01/01/2002,HM0446,Diankana,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Karfamoriah,Diankana,10.4719,-9.2357798,,,,,
Guinea,,,01/01/2002,HM0445,Foussen,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Karfamoriah,Karfamoriah Centre,10.4329004,-9.2520103,,,,,
Guinea,,,01/01/2002,HM0447,Soumankoi,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Karfamoriah,Soumankoue,10.5121002,-9.3178101,,,,,
Guinea,,,01/01/2002,HM0444,Maramorea,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Koumban,Kandaya-Maramoria,10.2006998,-9.6377001,,,,,
Guinea,,Y,01/01/2002,HM0443,Koumban 2 Centre de Santé,3 - Health Centre,,GOV,,,,,,,,,,,,,,Kankan,,Kankan,,Koumban,Koumban Centre,10.2121,-9.4713697,,,,Geolocated to town level ,"https://www.google.com/maps/dir/Koumban,+Guinea/%2710.21210,-9.471370%27/@10.2143733,-9.4709693,976m/data=!3m2!1e3!4b1!4m11!4m10!1m5!1m1!1s0xfab46adf0751a4b:0x796ba2ac1c595b9f!2m2!1d-9.466667!2d10.216667!1m3!2m2!1d-9.47137!2d10.2121"
Guinea,,Y,01/01/2002,HM0442,Mamouroudou Centre de Santé,3- Health Centre,,GOV,,,,,,,,,,,,,,Kankan,,Kankan,,Mamouroudou,Mamouroudou (Mamouroudougou),9.5430899,-9.3175001,,,,Geolocate to village level ,"https://www.google.com/maps/place/9%C2%B032%2735.1%22N+9%C2%B019%2703.0%22W/@9.5430899,-9.3175001,978m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0"
Guinea,,,01/01/2002,HM0441,Fankono,4,,,,,,,,,,,,,,,,Kankan,,Kankan,,Mamouroudou,Mamouroudou-Fankono,9.5485201,-9.1651001,,,,,
