"Country name","Admin level 1",Latitude,Longitude,"Sector (English)","Sector (Arabic)","Organisation URL","Organisation name"
Lebanon,Bekaa,33.8333,36,"Information Management",,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,"Information Management",,http://www.wfp.org,WFP
Lebanon,Bekaa,33.8333,36,Livelihood,,http://www.actionaid.org/,ActionAid
Lebanon,Bekaa,33.8333,36,Livelihood,,,"Al Majmoua"
Lebanon,Bekaa,33.8333,36,Livelihood,,http://www.amelinternational.org/,Amel
Lebanon,Bekaa,33.8333,36,Livelihood,,http://www.caritasmigrant.org.lb,CLMC
Lebanon,Bekaa,33.8333,36,Livelihood,,http://www.drc.dk,DRC
Lebanon,Bekaa,33.8333,36,Livelihood,,,"Inter - Agence"
Lebanon,Bekaa,33.8333,36,Livelihood,,,LOST
Lebanon,Bekaa,33.8333,36,Livelihood,,http://www.mercycorps.org/,MercyCorps
Lebanon,Bekaa,33.8333,36,Livelihood,,http://www.savethechildren.net,SC
Lebanon,Bekaa,33.8333,36,Livelihood,,,UNDP
Lebanon,Bekaa,33.8333,36,Livelihood,,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,Logistics,,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,"Mental Health and Psychosocial Support",,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,Nutrition,,,Beyond
Lebanon,Bekaa,33.8333,36,Nutrition,,http://internationalmedicalcorps.org,IMC
Lebanon,Bekaa,33.8333,36,Nutrition,,http://www.iocc.org,IOCC
Lebanon,Bekaa,33.8333,36,Nutrition,,http://www.ri.org/index.php,RI
Lebanon,Bekaa,33.8333,36,Nutrition,,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,Nutrition,,,"Welfare Association"
Lebanon,Bekaa,33.8333,36,Nutrition,,http://www.emro.who.int/countries/lbn,WHO
Lebanon,Bekaa,33.8333,36,Protection,,,"AJEM Lebanon"
Lebanon,Bekaa,33.8333,36,Protection,,http://www.drc.dk,DRC
Lebanon,Bekaa,33.8333,36,Protection,,http://www.fundacionfpsc.org,FPSC
Lebanon,Bekaa,33.8333,36,Protection,,http://www.handicap-international.org/,HI
Lebanon,Bekaa,33.8333,36,Protection,,http://internationalmedicalcorps.org,IMC
Lebanon,Bekaa,33.8333,36,Protection,,http://www.intersos.org,INTERSOS
Lebanon,Bekaa,33.8333,36,Protection,,http://www.iom.int,IOM
Lebanon,Bekaa,33.8333,36,Protection,,,LOST
Lebanon,Bekaa,33.8333,36,Protection,,http://www.mercycorps.org/,MercyCorps
Lebanon,Bekaa,33.8333,36,Protection,,http://www.nrc.no,NRC
Lebanon,Bekaa,33.8333,36,Protection,,http://www.oxfam.org/,OXFAM
Lebanon,Bekaa,33.8333,36,Protection,,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,Protection,,http://www.unrwa.org,UNRWA
Lebanon,Bekaa,33.8333,36,Protection,,,WRF
Lebanon,Bekaa,33.8333,36,Registration,,,"AJEM Lebanon"
Lebanon,Bekaa,33.8333,36,Registration,,http://www.savethechildren.net,SC
Lebanon,Bekaa,33.8333,36,Registration,,http://www.sawagroup.org,"SAWA Lebanon"
Lebanon,Bekaa,33.8333,36,Registration,,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,"Reproductive Health",,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,Return,,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,Shelter,,http://www.caritasmigrant.org.lb,CLMC
Lebanon,Bekaa,33.8333,36,Shelter,,http://www.drc.dk,DRC
Lebanon,Bekaa,33.8333,36,Shelter,,"http://www.gvc-italia.org                ",GVC
Lebanon,Bekaa,33.8333,36,Shelter,,http://www.iom.int,IOM
Lebanon,Bekaa,33.8333,36,Shelter,,,IR
Lebanon,Bekaa,33.8333,36,Shelter,,http://www.medair.org,Medair
Lebanon,Bekaa,33.8333,36,Shelter,,http://www.nrc.no,NRC
Lebanon,Bekaa,33.8333,36,Shelter,,http://www.oxfam.org/,OXFAM
Lebanon,Bekaa,33.8333,36,Shelter,,http://www.savethechildren.net,SC
Lebanon,Bekaa,33.8333,36,Shelter,,,UNDP
Lebanon,Bekaa,33.8333,36,Shelter,,http://www.unhabitat.org/,UNHABITAT
Lebanon,Bekaa,33.8333,36,Shelter,,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,Shelter,,http://www.unrwa.org,UNRWA
Lebanon,Bekaa,33.8333,36,Shelter,,,"URDA Lebanon"
Lebanon,Bekaa,33.8333,36,Transportation,,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,"Water & Sanitation",,http://www.actionagainsthunger.org,ACF
Lebanon,Bekaa,33.8333,36,"Water & Sanitation",,"http://www.gvc-italia.org                ",GVC
Lebanon,Bekaa,33.8333,36,"Water & Sanitation",,http://www.intersos.org,INTERSOS
Lebanon,Bekaa,33.8333,36,"Water & Sanitation",,http://www.redcross.org.lb,LRC
Lebanon,Bekaa,33.8333,36,"Water & Sanitation",,http://www.mercycorps.org/,MercyCorps
Lebanon,Bekaa,33.8333,36,"Water & Sanitation",,http://www.nrc.no,NRC
Lebanon,Bekaa,33.8333,36,"Water & Sanitation",,http://www.oxfam.org/,OXFAM
Lebanon,Bekaa,33.8333,36,"Water & Sanitation",,,"Red Cross FR"
Lebanon,Bekaa,33.8333,36,"Water & Sanitation",,,"Red Cross Leb Lebanon"
Lebanon,Bekaa,33.8333,36,"Water & Sanitation",,,UNDP
Lebanon,Bekaa,33.8333,36,"Water & Sanitation",,http://www.unhcr.org/,UNHCR
Lebanon,Bekaa,33.8333,36,"Water & Sanitation",,http://www.unicef.org,UNICEF
Lebanon,Bekaa,33.8333,36,"Water & Sanitation",,http://www.unrwa.org,UNRWA
Lebanon,Bekaa,33.8333,36,"Water & Sanitation",,http://www.wvi.org/,WVI
Jordan,"Balqa Governorate",32,35.6667,"Cash Assistance",,http://www.oxfam.org.uk,OXFAM
Jordan,"Balqa Governorate",32,35.6667,"Cash Assistance",,http://www.unhcr.jo,UNHCR
Jordan,"Balqa Governorate",32,35.6667,"Child Protection",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Balqa Governorate",32,35.6667,"Child Protection",,http://www.unicef.org/jordan/,UNICEF
Jordan,"Balqa Governorate",32,35.6667,"Community Services",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Balqa Governorate",32,35.6667,"Food Security",,http://www.wfp.org,WFP
Jordan,"Balqa Governorate",32,35.6667,"Gender-Based Violence",,http://www.kinghusseinfoundation.org,IFH/NHF
Jordan,"Balqa Governorate",32,35.6667,"Gender-Based Violence",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Balqa Governorate",32,35.6667,Health,,,IRD
Jordan,"Balqa Governorate",32,35.6667,Health,,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Balqa Governorate",32,35.6667,Health,,http://www.unhcr.jo,UNHCR
Jordan,"Balqa Governorate",32,35.6667,"Mental Health and Psychosocial Support",,http://www.nooralhusseinfoundation.org,NHF
Jordan,"Balqa Governorate",32,35.6667,Protection,,http://www.unhcr.jo,UNHCR
Jordan,"Balqa Governorate",32,35.6667,Protection,,http://www.unicef.org/jordan/,UNICEF
Jordan,"Balqa Governorate",32,35.6667,"Water & Sanitation",,http://www.oxfam.org.uk,OXFAM
Jordan,"Jarash Governorate",32.2686,35.9088,"Cash Assistance",,http://www.acted.org/,ACTED
Jordan,"Jarash Governorate",32.2686,35.9088,"Cash Assistance",,,IFRC
Jordan,"Jarash Governorate",32.2686,35.9088,"Cash Assistance",,,PU-AMI
Jordan,"Jarash Governorate",32.2686,35.9088,"Cash Assistance",,http://www.unhcr.jo,UNHCR
Jordan,"Jarash Governorate",32.2686,35.9088,"Child Protection",,http://internationalmedicalcorps.org,IMC
Jordan,"Jarash Governorate",32.2686,35.9088,"Child Protection",,http://www.unhcr.jo,UNHCR
Jordan,"Jarash Governorate",32.2686,35.9088,"Core Relief Items (CRIs)",,http://www.acted.org/,ACTED
Jordan,"Jarash Governorate",32.2686,35.9088,"Core Relief Items (CRIs)",,http://www.jordanhealthaid.org/,JHAS
Jordan,"Jarash Governorate",32.2686,35.9088,Education,,,IRD
Jordan,"Jarash Governorate",32.2686,35.9088,"Food Security",,http://www.MEDAIR.org,Medair
Jordan,"Jarash Governorate",32.2686,35.9088,"Food Security",,http://www.wfp.org,WFP
Jordan,"Jarash Governorate",32.2686,35.9088,"Gender-Based Violence",,http://www.unfpa-jordan.org,UNFPA
Jordan,"Jarash Governorate",32.2686,35.9088,"Gender-Based Violence",,http://www.unhcr.jo,UNHCR
Jordan,"Jarash Governorate",32.2686,35.9088,Health,,http://internationalmedicalcorps.org,IMC
Jordan,"Jarash Governorate",32.2686,35.9088,Health,,http://www.unhcr.jo,UNHCR
Jordan,"Jarash Governorate",32.2686,35.9088,Protection,,,IRD
Jordan,"Jarash Governorate",32.2686,35.9088,Protection,,http://www.unfpa-jordan.org,UNFPA
Jordan,"Jarash Governorate",32.2686,35.9088,Protection,,http://www.unhcr.jo,UNHCR
Jordan,"Jarash Governorate",32.2686,35.9088,"Reproductive Health",,http://www.unfpa-jordan.org,UNFPA
Jordan,"Jarash Governorate",32.2686,35.9088,Shelter,,,PU-AMI
Jordan,"Jarash Governorate",32.2686,35.9088,"Water & Sanitation",,http://www.acted.org/,ACTED
Jordan,"Madaba Governorate",31.6627,35.7385,"Cash Assistance",,,AVSI
Jordan,"Madaba Governorate",31.6627,35.7385,"Core Relief Items (CRIs)",,,AVSI
Jordan,"Madaba Governorate",31.6627,35.7385,"Core Relief Items (CRIs)",,http://www.mercy.se/,OPM
Jordan,"Madaba Governorate",31.6627,35.7385,"Gender-Based Violence",,http://www.unfpa-jordan.org,UNFPA
Jordan,"Madaba Governorate",31.6627,35.7385,Health,,http://internationalmedicalcorps.org,IMC
Jordan,"Madaba Governorate",31.6627,35.7385,Protection,,,IRD
Jordan,"Madaba Governorate",31.6627,35.7385,Protection,,http://www.unfpa-jordan.org,UNFPA
Jordan,"Madaba Governorate",31.6627,35.7385,"Reproductive Health",,http://www.unfpa-jordan.org,UNFPA
Lebanon,Beirut,33.8889,35.4944,"Camp Management",,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,"Child Protection",,,AEC
Lebanon,Beirut,33.8889,35.4944,"Child Protection",,http://www.intersos.org,INTERSOS
Lebanon,Beirut,33.8889,35.4944,"Child Protection",,http://www.rescue.org,IRC
Lebanon,Beirut,33.8889,35.4944,"Child Protection",,,"Makhzoumi Foundation"
Lebanon,Beirut,33.8889,35.4944,"Child Protection",,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,"Child Protection",,http://www.unicef.org,UNICEF
Lebanon,Beirut,33.8889,35.4944,"Child Protection",,http://www.warchildholland.org,WCH
Lebanon,Beirut,33.8889,35.4944,"Community Services",,http://www.acted.org,ACTED
Lebanon,Beirut,33.8889,35.4944,"Community Services",,http://www.amelinternational.org/,Amel
Lebanon,Beirut,33.8889,35.4944,"Community Services",,http://www.caritasmigrant.org.lb,CLMC
Lebanon,Beirut,33.8889,35.4944,"Community Services",,http://www.crs.org,CRS
Lebanon,Beirut,33.8889,35.4944,"Community Services",,http://www.iocc.org,IOCC
Lebanon,Beirut,33.8889,35.4944,"Community Services",,http://www.socialaffairs.gov.lb/,MoSA
Lebanon,Beirut,33.8889,35.4944,"Community Services",,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,Coordination,,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,Coordination,,http://www.unicef.org,UNICEF
Lebanon,Beirut,33.8889,35.4944,Coordination,,http://www.wfp.org,WFP
Lebanon,Beirut,33.8889,35.4944,"Core Relief Items (CRIs)",,http://www.acted.org,ACTED
Lebanon,Beirut,33.8889,35.4944,"Core Relief Items (CRIs)",,,"AJEM Lebanon"
Lebanon,Beirut,33.8889,35.4944,"Core Relief Items (CRIs)",,,IR
Lebanon,Beirut,33.8889,35.4944,"Core Relief Items (CRIs)",,,Makassed
Lebanon,Beirut,33.8889,35.4944,"Core Relief Items (CRIs)",,,"Makhzoumi Foundation"
Lebanon,Beirut,33.8889,35.4944,"Core Relief Items (CRIs)",,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,"Core Relief Items (CRIs)",,http://www.unrwa.org,UNRWA
Lebanon,Beirut,33.8889,35.4944,"Core Relief Items (CRIs)",,,"URDA Lebanon"
Lebanon,Beirut,33.8889,35.4944,"Core Relief Items (CRIs)",,,"Welfare Association"
Lebanon,Beirut,33.8889,35.4944,Education,,,"British Council"
Lebanon,Beirut,33.8889,35.4944,Education,,http://www.caritasmigrant.org.lb,CLMC
Lebanon,Beirut,33.8889,35.4944,Education,,,IQRAA
Lebanon,Beirut,33.8889,35.4944,Education,,http://www.ri.org/index.php,RI
Lebanon,Beirut,33.8889,35.4944,Education,,"http://www.unesco.org/beirut                ",UNESCO
Lebanon,Beirut,33.8889,35.4944,Education,,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,Education,,http://www.unicef.org,UNICEF
Lebanon,Beirut,33.8889,35.4944,Education,,http://www.unrwa.org,UNRWA
Lebanon,Beirut,33.8889,35.4944,Education,,,"URDA Lebanon"
Lebanon,Beirut,33.8889,35.4944,Education,,http://www.warchildholland.org,WCH
Lebanon,Beirut,33.8889,35.4944,"Food Security",,http://www.caritasmigrant.org.lb,CLMC
Lebanon,Beirut,33.8889,35.4944,"Food Security",,,IR
Lebanon,Beirut,33.8889,35.4944,"Food Security",,,Makassed
Lebanon,Beirut,33.8889,35.4944,"Food Security",,,PU-AMI
Lebanon,Beirut,33.8889,35.4944,"Food Security",,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,"Food Security",,,"Welfare Association"
Lebanon,Beirut,33.8889,35.4944,"Food Security",,http://www.wfp.org,WFP
Lebanon,Beirut,33.8889,35.4944,"Gender-Based Violence",,http://www.abaadmena.org,"ABAAD Lebanon"
Lebanon,Beirut,33.8889,35.4944,"Gender-Based Violence",,,AEC
Lebanon,Beirut,33.8889,35.4944,"Gender-Based Violence",,,"Heartland Alliance"
Lebanon,Beirut,33.8889,35.4944,"Gender-Based Violence",,http://www.intersos.org,INTERSOS
Lebanon,Beirut,33.8889,35.4944,"Gender-Based Violence",,,IRAP
Lebanon,Beirut,33.8889,35.4944,"Gender-Based Violence",,,"Makhzoumi Foundation"
Lebanon,Beirut,33.8889,35.4944,"Gender-Based Violence",,,UNFPA
Lebanon,Beirut,33.8889,35.4944,"Gender-Based Violence",,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,"Gender-Based Violence",,http://www.unicef.org,UNICEF
Lebanon,Beirut,33.8889,35.4944,"Gender-Based Violence",,http://www.unrwa.org,UNRWA
Lebanon,Beirut,33.8889,35.4944,Health,,,"AJEM Lebanon"
Lebanon,Beirut,33.8889,35.4944,Health,,http://www.amelinternational.org/,Amel
Lebanon,Beirut,33.8889,35.4944,Health,,,AUB
Lebanon,Beirut,33.8889,35.4944,Health,,http://www.fundacionfpsc.org,FPSC
Lebanon,Beirut,33.8889,35.4944,Health,,http://internationalmedicalcorps.org,IMC
Lebanon,Beirut,33.8889,35.4944,Health,,http://www.iom.int,IOM
Lebanon,Beirut,33.8889,35.4944,Health,,,Makassed
Lebanon,Beirut,33.8889,35.4944,Health,,,"Makhzoumi Foundation"
Lebanon,Beirut,33.8889,35.4944,Health,,,MAP
Lebanon,Beirut,33.8889,35.4944,Health,,,PU-AMI
Lebanon,Beirut,33.8889,35.4944,Health,,http://www.restartcenter.com/,RESTART
Lebanon,Beirut,33.8889,35.4944,Health,,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,Health,,http://www.unrwa.org,UNRWA
Lebanon,Beirut,33.8889,35.4944,Health,,,"URDA Lebanon"
Lebanon,Beirut,33.8889,35.4944,Health,,http://www.emro.who.int/countries/lbn,WHO
Lebanon,Beirut,33.8889,35.4944,HIV/AIDS,,,"AJEM Lebanon"
Lebanon,Beirut,33.8889,35.4944,HIV/AIDS,,http://www.crs.org,CRS
Lebanon,Beirut,33.8889,35.4944,HIV/AIDS,,http://internationalmedicalcorps.org,IMC
Lebanon,Beirut,33.8889,35.4944,HIV/AIDS,,http://www.emro.who.int/countries/lbn,WHO
Lebanon,Beirut,33.8889,35.4944,"Information Management",,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,"Information Management",,http://www.unicef.org,UNICEF
Lebanon,Beirut,33.8889,35.4944,"Information Management",,http://www.wfp.org,WFP
Lebanon,Beirut,33.8889,35.4944,Livelihood,,http://www.amelinternational.org/,Amel
Lebanon,Beirut,33.8889,35.4944,Livelihood,,,"Makhzoumi Foundation"
Lebanon,Beirut,33.8889,35.4944,Livelihood,,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,Livelihood,,,"URDA Lebanon"
Lebanon,Beirut,33.8889,35.4944,Logistics,,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,"Mental Health and Psychosocial Support",,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,Nutrition,,http://internationalmedicalcorps.org,IMC
Lebanon,Beirut,33.8889,35.4944,Nutrition,,http://www.iocc.org,IOCC
Lebanon,Beirut,33.8889,35.4944,Nutrition,,http://www.ri.org/index.php,RI
Lebanon,Beirut,33.8889,35.4944,Nutrition,,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,Nutrition,,,"Welfare Association"
Lebanon,Beirut,33.8889,35.4944,Nutrition,,http://www.emro.who.int/countries/lbn,WHO
Lebanon,Beirut,33.8889,35.4944,Protection,,,"AJEM Lebanon"
Lebanon,Beirut,33.8889,35.4944,Protection,,http://www.fundacionfpsc.org,FPSC
Lebanon,Beirut,33.8889,35.4944,Protection,,http://www.rescue.org,IRC
Lebanon,Beirut,33.8889,35.4944,Protection,,http://www.nrc.no,NRC
Lebanon,Beirut,33.8889,35.4944,Protection,,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,Protection,,http://www.unrwa.org,UNRWA
Lebanon,Beirut,33.8889,35.4944,Protection,,,WRF
Lebanon,Beirut,33.8889,35.4944,Registration,,,"AJEM Lebanon"
Lebanon,Beirut,33.8889,35.4944,Registration,,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,"Reproductive Health",,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,Return,,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,Shelter,,http://www.acted.org,ACTED
Lebanon,Beirut,33.8889,35.4944,Shelter,,http://www.caritasmigrant.org.lb,CLMC
Lebanon,Beirut,33.8889,35.4944,Shelter,,,PU-AMI
Lebanon,Beirut,33.8889,35.4944,Shelter,,,UNDP
Lebanon,Beirut,33.8889,35.4944,Shelter,,http://www.unhabitat.org/,UNHABITAT
Lebanon,Beirut,33.8889,35.4944,Shelter,,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,Transportation,,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,"Water & Sanitation",,http://www.acted.org,ACTED
Lebanon,Beirut,33.8889,35.4944,"Water & Sanitation",,,"Makhzoumi Foundation"
Lebanon,Beirut,33.8889,35.4944,"Water & Sanitation",,,PU-AMI
Lebanon,Beirut,33.8889,35.4944,"Water & Sanitation",,http://www.ri.org/index.php,RI
Lebanon,Beirut,33.8889,35.4944,"Water & Sanitation",,,UNDP
Lebanon,Beirut,33.8889,35.4944,"Water & Sanitation",,http://www.unhcr.org/,UNHCR
Lebanon,Beirut,33.8889,35.4944,"Water & Sanitation",,http://www.unrwa.org,UNRWA
Iraq,Anbar,34.1891,41.2411,"Camp Management",,http://momd.gov.iq,MODM
Iraq,Anbar,34.1891,41.2411,"Camp Management",,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,"Child Protection",,http://www.rescue.org,IRC
Iraq,Anbar,34.1891,41.2411,"Child Protection",,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,"Child Protection",,http://www.unicef.org,UNICEF
Iraq,Anbar,34.1891,41.2411,"Community Services",,http://www.islamic-relief.com,IRW
Iraq,Anbar,34.1891,41.2411,"Community Services",,,ISHO
Iraq,Anbar,34.1891,41.2411,"Community Services",,http://www.rirp.org,RIRP
Iraq,Anbar,34.1891,41.2411,"Community Services",,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,"Community Services",,http://www.unicef.org,UNICEF
Iraq,Anbar,34.1891,41.2411,Coordination,,http://www.islamic-relief.com,IRW
Iraq,Anbar,34.1891,41.2411,Coordination,,http://momd.gov.iq,MODM
Iraq,Anbar,34.1891,41.2411,Coordination,,http://www.unfpa.org,UNFPA
Iraq,Anbar,34.1891,41.2411,Coordination,,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,Coordination,,http://www.unicef.org,UNICEF
Iraq,Anbar,34.1891,41.2411,Coordination,,http://www.wfp.org,WFP
Iraq,Anbar,34.1891,41.2411,"Core Relief Items (CRIs)",,http://www.acted.org,ACTED
Iraq,Anbar,34.1891,41.2411,"Core Relief Items (CRIs)",,http://www.iomiraq.net/,IOM
Iraq,Anbar,34.1891,41.2411,"Core Relief Items (CRIs)",,http://momd.gov.iq,MODM
Iraq,Anbar,34.1891,41.2411,"Core Relief Items (CRIs)",,http://www.Qandil.org,Qandil
Iraq,Anbar,34.1891,41.2411,"Core Relief Items (CRIs)",,http://www.savethechildren.org,SC
Iraq,Anbar,34.1891,41.2411,"Core Relief Items (CRIs)",,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,"Core Relief Items (CRIs)",,http://www.unicef.org,UNICEF
Iraq,Anbar,34.1891,41.2411,Education,,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,Education,,http://www.unicef.org,UNICEF
Iraq,Anbar,34.1891,41.2411,Environment,,http://www.rirp.org,RIRP
Iraq,Anbar,34.1891,41.2411,Environment,,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,Environment,,http://www.unicef.org,UNICEF
Iraq,Anbar,34.1891,41.2411,"Food Security",,http://www.islamic-relief.com,IRW
Iraq,Anbar,34.1891,41.2411,"Food Security",,http://momd.gov.iq,MODM
Iraq,Anbar,34.1891,41.2411,"Food Security",,http://www.wfp.org,WFP
Iraq,Anbar,34.1891,41.2411,"Gender-Based Violence",,http://www.rescue.org,IRC
Iraq,Anbar,34.1891,41.2411,"Gender-Based Violence",,http://www.savethechildren.org,SC
Iraq,Anbar,34.1891,41.2411,"Gender-Based Violence",,http://www.unfpa.org,UNFPA
Iraq,Anbar,34.1891,41.2411,"Gender-Based Violence",,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,"Gender-Based Violence",,http://www.unicef.org,UNICEF
Iraq,Anbar,34.1891,41.2411,Health,,http://www.icrc.org,ICRC
Iraq,Anbar,34.1891,41.2411,Health,,http://www.islamic-relief.com,IRW
Iraq,Anbar,34.1891,41.2411,Health,,http://momd.gov.iq,MODM
Iraq,Anbar,34.1891,41.2411,Health,,http://www.savethechildren.org,SC
Iraq,Anbar,34.1891,41.2411,Health,,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,Health,,http://www.unicef.org,UNICEF
Iraq,Anbar,34.1891,41.2411,Health,,http://www.who.org,WHO
Iraq,Anbar,34.1891,41.2411,HIV/AIDS,,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,"Information Management",,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,Livelihood,,http://www.islamic-relief.com,IRW
Iraq,Anbar,34.1891,41.2411,Logistics,,http://www.islamic-relief.com,IRW
Iraq,Anbar,34.1891,41.2411,Logistics,,http://www.Qandil.org,Qandil
Iraq,Anbar,34.1891,41.2411,Logistics,,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,Nutrition,,http://www.unicef.org,UNICEF
Iraq,Anbar,34.1891,41.2411,Protection,,http://www.icrc.org,ICRC
Iraq,Anbar,34.1891,41.2411,Protection,,http://www.rescue.org,IRC
Iraq,Anbar,34.1891,41.2411,Protection,,http://www.savethechildren.org,SC
Iraq,Anbar,34.1891,41.2411,Protection,,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,Registration,,http://www.islamic-relief.com,IRW
Iraq,Anbar,34.1891,41.2411,Registration,,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,"Reproductive Health",,http://www.unfpa.org,UNFPA
Iraq,Anbar,34.1891,41.2411,"Reproductive Health",,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,"Reproductive Health",,http://www.unicef.org,UNICEF
Iraq,Anbar,34.1891,41.2411,"Reproductive Health",,http://www.who.org,WHO
Iraq,Anbar,34.1891,41.2411,Shelter,,http://www.islamic-relief.com,IRW
Iraq,Anbar,34.1891,41.2411,Shelter,,,ISHO
Iraq,Anbar,34.1891,41.2411,Shelter,,http://momd.gov.iq,MODM
Iraq,Anbar,34.1891,41.2411,Shelter,,http://www.rirp.org,RIRP
Iraq,Anbar,34.1891,41.2411,Shelter,,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,Telecom,,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,Transportation,,http://www.islamic-relief.com,IRW
Iraq,Anbar,34.1891,41.2411,Transportation,,,ISHO
Iraq,Anbar,34.1891,41.2411,Transportation,,http://momd.gov.iq,MODM
Iraq,Anbar,34.1891,41.2411,Transportation,,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,"Water & Sanitation",,http://www.islamic-relief.com,IRW
Iraq,Anbar,34.1891,41.2411,"Water & Sanitation",,http://momd.gov.iq,MODM
Iraq,Anbar,34.1891,41.2411,"Water & Sanitation",,http://www.rirp.org,RIRP
Iraq,Anbar,34.1891,41.2411,"Water & Sanitation",,http://www.unhcr.org,UNHCR
Iraq,Anbar,34.1891,41.2411,"Water & Sanitation",,http://www.unicef.org,UNICEF
Lebanon,"North Lebanon",34.4358,35.8257,"Camp Management",,http://www.unhcr.org/,UNHCR
Lebanon,"North Lebanon",34.4358,35.8257,"Child Protection",,,AEC
Lebanon,"North Lebanon",34.4358,35.8257,"Child Protection",,,Beyond
Lebanon,"North Lebanon",34.4358,35.8257,"Child Protection",,http://www.drc.dk,DRC
Lebanon,"North Lebanon",34.4358,35.8257,"Child Protection",,http://internationalmedicalcorps.org,IMC
Lebanon,"North Lebanon",34.4358,35.8257,"Child Protection",,http://www.rescue.org,IRC
Lebanon,"North Lebanon",34.4358,35.8257,"Child Protection",,,MAP
Lebanon,"North Lebanon",34.4358,35.8257,"Child Protection",,http://www.savethechildren.net,SC
Lebanon,"North Lebanon",34.4358,35.8257,"Child Protection",,http://www.unhcr.org/,UNHCR
Lebanon,"North Lebanon",34.4358,35.8257,"Child Protection",,http://www.unicef.org,UNICEF
Lebanon,"North Lebanon",34.4358,35.8257,"Child Protection",,http://www.warchildholland.org,WCH
Lebanon,"North Lebanon",34.4358,35.8257,"Community Services",,http://www.acted.org,ACTED
Lebanon,"North Lebanon",34.4358,35.8257,"Community Services",,http://www.caritasmigrant.org.lb,CLMC
Lebanon,"North Lebanon",34.4358,35.8257,"Community Services",,http://www.drc.dk,DRC
